product_type,brand,model,processor,ram_gb,storage_gb,gpu,os,weight_kg,battery_wh,battery_mah,display_size_inches,display_resolution,refresh_rate_hz,charging_w,front_camera,back_camera,description,review_text,source_url,price_original,price_currency,price_bdt
Laptop,Asus,E402WA-GA010T (E2-6110/2GB/32GB/W10),AMD E-Series E2-6110 1.5GHz,2,32,AMD Radeon R2,Windows 10,1.65,,,14,1366x768,,,,,"Presenting the Asus E402WA-GA010T (E2-6110/2GB/32GB/W10): a sophisticated device built for uncompromised productivity and entertainment. It boasts an impressive architecture featuring the AMD E-Series E2-6110 1.5GHz processor, 2 of memory and a spacious 32.0 of internal storage to comfortably manage multitasking without bottlenecks. Visuals are rendered on a 14.0-inch display featuring a crisp 1366x768 resolution, which guarantees an immersive viewing experience. With the AMD Radeon R2 on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a portable chassis weighing 1.65kg, keeping you productive on the go. Operating on Windows 10, this configuration positions the Asus E402WA-GA010T (E2-6110/2GB/32GB/W10) as a highly capable daily driver.",,https://www.nikonet125.com/asus/laptops/e402wa-ga010t-e2-6110-2gb-32gb-w10/price/,218.9,USD,26268
Laptop,HP,17-ak001nv (A6-9220/4GB/500GB/Radeon,AMD A6-Series 9220 2.5GHz,4,500,AMD Radeon 530,Windows 10,2.71,,,17.3,1920x1080,,,,,"Crafted to meet the demands of modern users, the HP 17-ak001nv (A6-9220/4GB/500GB/Radeon is a powerful piece of engineering. System operations are powered by the AMD A6-Series 9220 2.5GHz processor, 4 of memory and a spacious 500.0 of internal storage, providing the necessary bandwidth for intensive applications. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution, making it fantastic for media consumption and creative work. When it comes to graphical fidelity, the AMD Radeon 530 steps in to accelerate complex visual workloads. For users constantly on the move, it features a portable chassis weighing 2.71kg. Ultimately, with Windows 10 at the helm, the HP 17-ak001nv (A6-9220/4GB/500GB/Radeon easily satisfies the rigorous demands of contemporary digital life.",,https://www.nikonet125.com/hp/laptops/17-ak001nv-a6-9220-4gb-500gb-radeon/,482.9,USD,57948
Laptop,Apple,MacBook Air,Intel Core i5 1.6GHz,8,256,Intel HD Graphics 6000,Mac OS X,1.35,35,,13.3,1440x900,60,,,,"Crafted to meet the demands of modern users, the Apple MacBook Air is a reliable piece of engineering. It boasts an impressive architecture featuring the Intel Core i5 1.6GHz processor, 8 of memory and a spacious 256.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 13.3-inch display featuring a crisp 1440x900 resolution featuring an ultra-smooth 60.0 refresh rate, perfect for streaming and reading. The inclusion of the Intel HD Graphics 6000 ensures that graphics-heavy tasks are executed with ease. Practicality is further enhanced by an endurance-focused 35.0 battery and a portable chassis weighing 1.35kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Mac OS X environment, the Apple MacBook Air hits all the right notes for its category.",,https://www.apple.com/macbook-air/specs/; https://www.apple.com/macbook-air/; https://www.productindetail.com/pn/apple-macbook-air,1097.8,USD,131736
Laptop,Lenovo,IdeaPad 120S-14IAP,Intel Celeron Dual Core N3350 1.1GHz,4,64,Intel HD Graphics 500,Windows 10,1.44,28,,14,1366x768,240,,,,"Presenting the Lenovo IdeaPad 120S-14IAP: a modern device built for uncompromised productivity and entertainment. System operations are fueled by the Intel Celeron Dual Core N3350 1.1GHz processor, 4 of memory and a spacious 64.0 of internal storage, providing the necessary bandwidth for intensive applications. The device incorporates a 14.0-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 240.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Intel HD Graphics 500, providing stability across gaming and design software. Practicality is further enhanced by a long-lasting 28.0 battery and a portable chassis weighing 1.44kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Lenovo IdeaPad 120S-14IAP hits all the right notes for its category.",,https://support.lenovo.com/us/en/solutions/pd105108-product-overview-120s-11iap-winbook-120s-14iap-winbook; https://www.notebookcheck.net/Lenovo-Ideapad-120S-14IAP.268104.0.html,273.9,USD,32868
Laptop,Dell,Inspiron 5770,Intel Core i5 8250U 1.6GHz,8,1152,AMD Radeon 530,Windows 10,2.8,42,,17.3,1920x1080,60,,,,"Crafted to meet the demands of modern users, the Dell Inspiron 5770 is a sophisticated piece of engineering. The core of its performance lies in the Intel Core i5 8250U 1.6GHz processor, 8 of memory and a spacious 1152.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. The inclusion of the AMD Radeon 530 ensures that graphics-heavy tasks are executed with ease. For users constantly on the move, it features a long-lasting 42.0 battery and a portable chassis weighing 2.8kg. Running naturally on Windows 10, the Dell Inspiron 5770 is an outstanding technological investment.",,https://www.dell.com/support/product-details/en-us/product/inspiron-17-5770-laptop/resources/manuals; https://icecat.biz/p/dell/5770-1976/inspiron-laptops-5397184151976-5770-61025323.html; https://www.productindetail.com/pn/dell-inspiron-5770; https://www.manualslib.com/manual/3126356/Dell-Inspiron-17-5770.html,1076.9,USD,129228
Laptop,HP,250 G6,Intel Core i5 7200U 2.5GHz,4,1024,Intel HD Graphics 620,Windows 10,1.86,,,15.6,1366x768,165,,,,"The HP 250 G6 seamlessly blends aesthetics with performance, making it a modern companion for daily tasks. It boasts an impressive architecture featuring the Intel Core i5 7200U 2.5GHz processor, 4 of memory and a spacious 1024.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. Graphics rendering is effectively managed by the Intel HD Graphics 620, providing stability across gaming and design software. Practicality is further enhanced by a surprisingly light 1.86kg frame, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the HP 250 G6 hits all the right notes for its category.",,https://support.hp.com/ca-en/product/product-specs/hp-250-g6-notebook-pc/15747807; https://www.gadgets360.com/hp-probook-250-g6-7803; https://laptopmedia.com/series/hp-250-g6/,537.56,USD,64507.2
Laptop,HP,ProBook 450,Intel Core i5 8250U 1.6GHz,8,256,Nvidia GeForce 930MX,Windows 10,2.1,,,15.6,1920x1080,165,,,,"Presenting the HP ProBook 450: a versatile device built for uncompromised productivity and entertainment. In terms of hardware, it is fueled by the Intel Core i5 8250U 1.6GHz processor, 8 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce 930MX, providing stability across gaming and design software. Practicality is further enhanced by a surprisingly light 2.1kg frame, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the HP ProBook 450 hits all the right notes for its category.",,https://www.hp.com/us-en/shop/mdp/laptops/probook-450; https://www.gadgets360.com/hp-probook-450-8531,966.9,USD,116028
Laptop,Asus,X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux),Intel Core i3 6006U 2GHz,4,1024,Intel HD Graphics 620,Linux,2,,,15.6,1920x1080,,,,,"The Asus X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux) emerges as a versatile solution designed to elevate your digital experience. System operations are powered by the Intel Core i3 6006U 2GHz processor, 4 of memory and a spacious 1024.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are presented via a 15.6-inch display featuring a crisp 1920x1080 resolution, which guarantees an immersive viewing experience. When it comes to graphical fidelity, the Intel HD Graphics 620 steps in to accelerate complex visual workloads. For users constantly on the move, it features an overall weight of just 2.0kg. Running naturally on Linux, the Asus X540UA-DM186 (i3-6006U/4GB/1TB/FHD/Linux) is an outstanding technological investment.",,,427.9,USD,51348
Laptop,Dell,Inspiron 7577,Intel Core i7 7700HQ 2.8GHz,16,1280,Nvidia GeForce GTX 1060,Windows 10,2.65,56,,15.6,1920x1080,60,,,,"Crafted to meet the demands of modern users, the Dell Inspiron 7577 is a powerful piece of engineering. It boasts an impressive architecture featuring the Intel Core i7 7700HQ 2.8GHz processor, 16 of memory and a spacious 1280.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce GTX 1060, providing stability across gaming and design software. For users constantly on the move, it features an endurance-focused 56.0 battery and a portable chassis weighing 2.65kg. Running naturally on Windows 10, the Dell Inspiron 7577 is an outstanding technological investment.",,https://www.dell.com/support/product-details/en-us/product/inspiron-15-7577-laptop/resources/manuals; https://icecat.biz/en/p/dell/7577-1337/inspiron-laptops-5397184051337-7577-51983755.html; https://laptopmedia.com/series/dell-inspiron-15-7577/; https://www.productindetail.com/pn/dell-inspiron-15-gaming-7577,1648.9,USD,197868
Laptop,Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Intel Core i5 7200U 2.5GHz,8,1024,Nvidia GeForce 940MX,Linux,2.3,,,15.6,1366x768,,,,,"Crafted to meet the demands of modern users, the Asus X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce is a sophisticated piece of engineering. The core of its performance lies in the Intel Core i5 7200U 2.5GHz processor, 8 of memory and a spacious 1024.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Visuals are presented via a 15.6-inch display featuring a crisp 1366x768 resolution, which guarantees an immersive viewing experience. With the Nvidia GeForce 940MX on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by an overall weight of just 2.3kg, keeping you productive on the go. Running naturally on Linux, the Asus X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce is an outstanding technological investment.",,,575.29,USD,69034.8
Laptop,Acer,Aspire A515-51G,Intel Core i5 8250U 1.6GHz,4,256,Intel UHD Graphics 620,Windows 10,2.2,,,15.6,1920x1080,165,,,,"For those seeking reliable technology, the Acer Aspire A515-51G stands out as a highly capable and dependable choice. The core of its performance lies in the Intel Core i5 8250U 1.6GHz processor, 4 of memory and a spacious 256.0 of internal storage, allowing users to navigate demanding workflows seamlessly. Visuals are showcased on a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. With the Intel UHD Graphics 620 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by an overall weight of just 2.2kg, offering an excellent balance of longevity and comfort. Coupled with the intuitive Windows 10 environment, the Acer Aspire A515-51G hits all the right notes for its category.",,https://www.gadgets360.com/acer-aspire-a515-51g-6108; https://laptopmedia.com/series/acer-aspire-5-a515-51-a515-51g/,750.2,USD,90024
Laptop,Dell,Inspiron 7773,Intel Core i5 8250U 1.6GHz,12,1024,Nvidia GeForce 150MX,Windows 10,2.77,56,,17.3,1920x1080,,,,,"The Dell Inspiron 7773 seamlessly blends aesthetics with performance, making it a highly capable companion for daily tasks. The core of its performance lies in the Intel Core i5 8250U 1.6GHz processor, 12 of memory and a spacious 1024.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce 150MX, providing stability across gaming and design software. It integrates an endurance-focused 56.0 battery and a surprisingly light 2.77kg frame to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Dell Inspiron 7773 hits all the right notes for its category.",,https://www.dell.com/support/product-details/en-us/product/inspiron-17-7773-2-in-1-laptop/resources/manuals; https://icecat.biz/p/dell/7773-1699/inspiron-laptops-5397184191699-7773-60118074.html; https://laptopmedia.com/series/dell-inspiron-7773/,1098.9,USD,131868
